u,v,e_type,ts,u_type,v_type,e_idx
756,1534,4,874829924,1,2,826
756,1585,2,874829924,1,2,827
893,1189,3,874829968,1,2,828
756,1022,4,874829990,1,2,829
756,1685,3,874830026,1,2,830
756,1803,1,874830068,1,2,831
893,1087,4,874830101,1,2,832
756,1169,3,874830103,1,2,833
893,1104,5,874830122,1,2,834
893,1702,3,874830137,1,2,835
893,1667,3,874830160,1,2,836
893,1474,4,874830160,1,2,837
756,1509,4,874830168,1,2,838
756,1926,2,874830305,1,2,839
893,1064,4,874830313,1,2,840
893,1039,4,874830314,1,2,841
893,2161,3,874830338,1,2,842
756,1066,2,874830344,1,2,843
756,1873,3,874830344,1,2,844
893,1792,3,874830372,1,2,845
893,1758,3,874830372,1,2,846
893,1714,3,874830424,1,2,847
756,996,3,874830432,1,2,848
756,1362,3,874830513,1,2,849
756,1094,4,874830550,1,2,850
756,1698,3,874830598,1,2,851
756,1366,3,874830675,1,2,852
756,1025,3,874830748,1,2,853
756,1565,3,874830790,1,2,854
756,1974,2,874830819,1,2,855
756,1168,1,874830864,1,2,856
756,1081,2,874830864,1,2,857
756,1347,3,874830908,1,2,858
756,1006,3,874830908,1,2,859
756,1034,3,874830954,1,2,860
756,1352,2,874830998,1,2,861
756,1326,3,874831050,1,2,862
756,1341,3,874831050,1,2,863
756,1104,3,874831194,1,2,864
756,1065,1,874831227,1,2,865
756,1084,3,874831227,1,2,866
756,1126,4,874831383,1,2,867
756,1121,5,874831383,1,2,868
756,1124,4,874831383,1,2,869
756,1546,5,874831383,1,2,870
756,1086,5,874831383,1,2,871
756,1345,4,874831383,1,2,872
756,1862,5,874831383,1,2,873
756,2003,4,874831383,1,2,874
756,2017,4,874831383,1,2,875
756,1043,5,874831383,1,2,876
756,1188,3,874832096,1,2,877
756,1266,3,874832096,1,2,878
756,1268,3,874832132,1,2,879
756,1378,3,874832788,1,2,880
756,1696,2,874832788,1,2,881
291,1205,4,874833603,1,2,882
291,1094,5,874833668,1,2,883
291,1236,5,874833668,1,2,884
291,1183,4,874833726,1,2,885
291,1228,4,874833746,1,2,886
291,1225,4,874833788,1,2,887
291,1706,4,874833841,1,2,888
291,1540,3,874833857,1,2,889
291,1699,3,874833878,1,2,890
291,1766,3,874833936,1,2,891
291,946,3,874833936,1,2,892
291,1876,4,874833936,1,2,893
291,1867,4,874833962,1,2,894
291,1917,1,874833962,1,2,895
291,1768,4,874833983,1,2,896
291,1233,4,874834001,1,2,897
291,2220,4,874834019,1,2,898
291,1068,4,874834019,1,2,899
291,1703,2,874834037,1,2,900
291,1234,5,874834054,1,2,901
291,1356,4,874834054,1,2,902
291,1920,2,874834071,1,2,903
291,1179,4,874834128,1,2,904
291,1918,2,874834146,1,2,905
291,1399,3,874834165,1,2,906
291,1990,2,874834165,1,2,907
291,1354,4,874834220,1,2,908
291,1776,3,874834236,1,2,909
291,1628,5,874834254,1,2,910
291,1772,2,874834308,1,2,911
291,2002,4,874834345,1,2,912
291,1660,3,874834388,1,2,913
291,1312,3,874834388,1,2,914
291,1871,2,874834389,1,2,915
291,964,2,874834389,1,2,916
291,1060,5,874834481,1,2,917
291,1043,5,874834481,1,2,918
291,1189,5,874834481,1,2,919
291,944,5,874834481,1,2,920
291,1067,5,874834481,1,2,921
291,1041,5,874834701,1,2,922
291,955,5,874834701,1,2,923
291,2016,5,874834701,1,2,924
291,1177,4,874834735,1,2,925
291,998,4,874834735,1,2,926
291,1886,4,874834735,1,2,927
291,974,4,874834768,1,2,928
291,1882,4,874834768,1,2,929
291,1509,4,874834799,1,2,930
291,948,5,874834799,1,2,931
291,1022,5,874834799,1,2,932
291,1579,4,874834799,1,2,933
291,1524,5,874834827,1,2,934
291,1716,3,874834827,1,2,935
291,976,4,874834850,1,2,936
291,2160,3,874834850,1,2,937
291,1107,4,874834875,1,2,938
291,1535,3,874834895,1,2,939
291,1704,3,874834914,1,2,940
291,981,3,874834914,1,2,941
291,1516,4,874834944,1,2,942
291,1743,2,874834944,1,2,943
291,2020,4,874834963,1,2,944
291,970,3,874835024,1,2,945
291,954,4,874835024,1,2,946
291,1174,3,874835024,1,2,947
291,1115,5,874835062,1,2,948
291,1071,4,874835062,1,2,949
291,1039,4,874835062,1,2,950
291,965,5,874835062,1,2,951
291,1025,4,874835116,1,2,952
291,1511,4,874835141,1,2,953
291,1346,4,874835165,1,2,954
291,1138,4,874835165,1,2,955
291,1175,4,874835198,1,2,956
291,1519,4,874835198,1,2,957
291,1127,4,874835198,1,2,958
291,1493,4,874835218,1,2,959
291,1505,4,874835242,1,2,960
291,1334,1,874835242,1,2,961
291,2246,3,874835279,1,2,962
276,2187,3,874836608,1,2,963
276,1814,2,874836608,1,2,964
276,1918,3,874836629,1,2,965
276,1871,3,874836629,1,2,966
276,1874,2,874836682,1,2,967
276,1954,3,874836682,1,2,968
276,1422,5,874836703,1,2,969
276,1892,3,874836725,1,2,970
933,1075,3,874853605,1,2,971
933,1418,2,874853605,1,2,972
933,1007,5,874853605,1,2,973
933,1261,4,874853605,1,2,974
933,965,5,874853634,1,2,975
933,985,1,874853635,1,2,976
933,1300,4,874853635,1,2,977
933,1038,3,874853666,1,2,978
933,1157,3,874853666,1,2,979
933,999,5,874853688,1,2,980
933,1041,5,874853734,1,2,981
933,1153,3,874853734,1,2,982
933,1417,5,874853734,1,2,983
933,1103,3,874853755,1,2,984
933,1260,4,874853779,1,2,985
933,1096,3,874853779,1,2,986
933,1022,3,874853819,1,2,987
933,1181,2,874853819,1,2,988
933,1126,4,874853819,1,2,989
933,1678,3,874853846,1,2,990
933,1111,3,874853869,1,2,991
933,1070,5,874853898,1,2,992
933,954,4,874853899,1,2,993
933,1043,5,874853927,1,2,994
933,1136,4,874853927,1,2,995
933,1451,3,874853927,1,2,996
933,1177,3,874853957,1,2,997
933,1032,4,874853957,1,2,998
933,1732,4,874853957,1,2,999
933,1466,4,874853957,1,2,1000
933,1094,4,874853977,1,2,1001
933,971,4,874853977,1,2,1002
933,1012,4,874854009,1,2,1003
933,1158,3,874854031,1,2,1004
933,2013,2,874854031,1,2,1005
933,1109,3,874854062,1,2,1006
933,1458,3,874854062,1,2,1007
933,1594,3,874854081,1,2,1008
933,982,3,874854100,1,2,1009
933,1124,2,874854100,1,2,1010
933,955,4,874854135,1,2,1011
933,1122,5,874854135,1,2,1012
933,1099,4,874854135,1,2,1013
933,1137,4,874854135,1,2,1014
933,1040,2,874854161,1,2,1015
933,995,3,874854161,1,2,1016
933,1102,3,874854190,1,2,1017
933,950,4,874854190,1,2,1018
933,1310,4,874854190,1,2,1019
933,1526,3,874854217,1,2,1020
933,1162,1,874854217,1,2,1021
933,1171,4,874854217,1,2,1022
933,1154,4,874854251,1,2,1023
933,1068,4,874854251,1,2,1024
933,1378,4,874854251,1,2,1025
933,1376,1,874854251,1,2,1026
933,1227,2,874854294,1,2,1027
933,1130,4,874854294,1,2,1028
933,944,3,874854294,1,2,1029
933,1119,3,874854315,1,2,1030
933,1597,4,874854338,1,2,1031
933,1173,3,874854338,1,2,1032
933,947,3,874854383,1,2,1033
933,1353,3,874854383,1,2,1034
933,964,1,874854383,1,2,1035
933,993,4,874854383,1,2,1036
933,952,3,874854402,1,2,1037
933,1426,4,874854424,1,2,1038
933,1595,3,874854424,1,2,1039
933,1078,4,874854444,1,2,1040
933,1118,4,874854444,1,2,1041
933,1107,2,874854461,1,2,1042
933,1410,3,874854479,1,2,1043
933,968,2,874854589,1,2,1044
933,1138,4,874854589,1,2,1045
933,1414,3,874854611,1,2,1046
933,1413,4,874854611,1,2,1047
933,1016,4,874854629,1,2,1048
933,1675,3,874854651,1,2,1049
933,1335,3,874854652,1,2,1050
933,1161,3,874854678,1,2,1051
933,1390,2,874854678,1,2,1052
933,1152,2,874854678,1,2,1053
933,1031,3,874854696,1,2,1054
933,1208,4,874854697,1,2,1055
933,1030,4,874854723,1,2,1056
933,1147,3,874854723,1,2,1057
933,1123,5,874854723,1,2,1058
933,1145,2,874854745,1,2,1059
933,1117,4,874854745,1,2,1060
933,1689,4,874854762,1,2,1061
933,1143,4,874854783,1,2,1062
933,1165,1,874854783,1,2,1063
933,1766,2,874854813,1,2,1064
933,1125,4,874854853,1,2,1065
933,1570,2,874854874,1,2,1066
933,1169,2,874854874,1,2,1067
933,1139,4,874854932,1,2,1068
933,1087,4,874854932,1,2,1069
933,1100,4,874854932,1,2,1070
933,1419,2,874854953,1,2,1071
933,1960,3,874854953,1,2,1072
933,1005,1,874854994,1,2,1073
933,1120,4,874854994,1,2,1074
933,1013,2,874855020,1,2,1075
933,1116,3,874855020,1,2,1076
933,1039,2,874855020,1,2,1077
933,1184,2,874855069,1,2,1078
933,1216,3,874855069,1,2,1079
933,996,1,874855104,1,2,1080
933,1225,3,874855104,1,2,1081
933,1001,3,874855121,1,2,1082
933,1064,3,874855138,1,2,1083
543,967,3,874861639,1,2,1084
543,1054,4,874861699,1,2,1085
543,1685,3,874861699,1,2,1086
543,1451,4,874861792,1,2,1087
543,1060,3,874861792,1,2,1088
543,1072,4,874862036,1,2,1089
543,1061,3,874862036,1,2,1090
506,1418,1,874862229,1,2,1091
506,1217,4,874862229,1,2,1092
506,1306,3,874862646,1,2,1093
506,953,2,874862734,1,2,1094
543,1122,4,874862879,1,2,1095
543,1637,4,874862966,1,2,1096
543,1077,5,874862967,1,2,1097
543,1375,4,874862967,1,2,1098
543,1366,3,874863035,1,2,1099
543,1134,4,874863035,1,2,1100
543,1096,3,874863035,1,2,1101
543,1456,4,874863035,1,2,1102
543,1045,4,874863155,1,2,1103
543,2498,3,874863155,1,2,1104
543,1013,4,874863155,1,2,1105
543,1138,4,874863155,1,2,1106
543,1678,4,874863269,1,2,1107
543,2016,3,874863269,1,2,1108
543,1087,4,874863269,1,2,1109
543,1113,4,874863269,1,2,1110
543,1607,4,874863336,1,2,1111
543,1041,4,874863336,1,2,1112
543,1007,4,874863336,1,2,1113
543,2384,3,874863436,1,2,1114
543,1012,4,874863436,1,2,1115
543,1108,4,874863436,1,2,1116
543,1261,3,874863549,1,2,1117
543,1100,3,874863549,1,2,1118
543,1862,2,874863549,1,2,1119
543,1525,3,874863550,1,2,1120
543,1145,4,874863734,1,2,1121
543,1452,3,874863734,1,2,1122
543,1300,4,874863803,1,2,1123
543,1713,4,874863803,1,2,1124
543,1585,3,874863803,1,2,1125
543,1103,3,874863803,1,2,1126
543,2042,4,874863878,1,2,1127
543,1135,4,874863878,1,2,1128
543,1126,4,874864034,1,2,1129
543,1406,3,874864034,1,2,1130
543,1161,3,874864034,1,2,1131
543,1409,4,874864094,1,2,1132
543,1590,3,874864182,1,2,1133
543,1118,3,874864182,1,2,1134
543,1405,4,874864182,1,2,1135
543,966,4,874864183,1,2,1136
543,1003,5,874864346,1,2,1137
543,1040,3,874864346,1,2,1138
543,1673,3,874864346,1,2,1139
543,1057,4,874864346,1,2,1140
543,1474,4,874864347,1,2,1141
543,1157,3,874864421,1,2,1142
543,1471,4,874864666,1,2,1143
543,1159,4,874864666,1,2,1144
543,1117,4,874864666,1,2,1145
543,1461,3,874864736,1,2,1146
543,1627,4,874864737,1,2,1147
543,1147,4,874864737,1,2,1148
543,1386,4,874864857,1,2,1149
543,1106,4,874864870,1,2,1150
543,1137,3,874864870,1,2,1151
543,1014,4,874864870,1,2,1152
543,1143,4,874864870,1,2,1153
543,1053,2,874865635,1,2,1154
543,2562,3,874865635,1,2,1155
543,1119,4,874865635,1,2,1156
543,1464,4,874865636,1,2,1157
543,987,3,874865728,1,2,1158
543,1038,3,874865728,1,2,1159
543,1643,2,874865923,1,2,1160
543,954,3,874866116,1,2,1161
543,1140,4,874866116,1,2,1162
543,1472,4,874866208,1,2,1163
543,1123,4,874866208,1,2,1164
543,1606,4,874866208,1,2,1165
543,1422,4,874866208,1,2,1166
543,1181,3,874866319,1,2,1167
543,2467,4,874866319,1,2,1168
543,1652,3,874866535,1,2,1169
543,1680,3,874866535,1,2,1170
543,1009,3,874866535,1,2,1171
543,1130,4,874866535,1,2,1172
543,999,5,874866535,1,2,1173
291,1143,4,874867740,1,2,1174
291,1391,5,874867741,1,2,1175
291,1613,5,874867785,1,2,1176
291,1162,4,874867785,1,2,1177
291,1649,3,874867785,1,2,1178
291,1506,3,874867824,1,2,1179
291,1717,3,874867852,1,2,1180
291,1508,2,874867852,1,2,1181
291,1166,5,874867912,1,2,1182
291,1412,5,874867912,1,2,1183
291,1007,5,874867994,1,2,1184
291,1155,4,874868027,1,2,1185
291,1678,4,874868027,1,2,1186
291,2172,2,874868027,1,2,1187
291,1012,5,874868146,1,2,1188
291,1715,4,874868169,1,2,1189
291,1366,4,874868210,1,2,1190
291,1884,4,874868284,1,2,1191
291,1370,4,874868304,1,2,1192
291,1027,3,874868327,1,2,1193
291,2163,5,874868382,1,2,1194
291,1158,4,874868382,1,2,1195
291,1512,3,874868580,1,2,1196
291,1598,4,874868629,1,2,1197
291,1574,5,874871479,1,2,1198
291,1345,4,874871498,1,2,1199
291,2421,2,874871585,1,2,1200
291,1741,4,874871655,1,2,1201
291,1096,4,874871736,1,2,1202
291,1181,5,874871736,1,2,1203
291,1145,4,874871736,1,2,1204
291,1147,4,874871736,1,2,1205
291,951,4,874871766,1,2,1206
291,1033,5,874871800,1,2,1207
291,1310,4,874871800,1,2,1208
291,1116,5,874871800,1,2,1209
506,1821,3,874872812,1,2,1210
506,1080,2,874872872,1,2,1211
506,1963,4,874873067,1,2,1212
506,1453,5,874873067,1,2,1213
506,1421,4,874873067,1,2,1214
506,1014,5,874873068,1,2,1215
506,1310,3,874873068,1,2,1216
506,1177,5,874873111,1,2,1217
506,1375,4,874873112,1,2,1218
506,1143,4,874873112,1,2,1219
506,1466,5,874873112,1,2,1220
506,1603,3,874873157,1,2,1221
506,1078,5,874873157,1,2,1222
506,1406,3,874873157,1,2,1223
506,1117,5,874873157,1,2,1224
506,1584,5,874873158,1,2,1225
506,991,2,874873158,1,2,1226
506,1546,5,874873198,1,2,1227
506,1461,4,874873198,1,2,1228
506,1154,4,874873198,1,2,1229
506,1038,5,874873198,1,2,1230
506,1715,1,874873247,1,2,1231
506,2016,4,874873247,1,2,1232
506,1137,5,874873247,1,2,1233
506,974,4,874873247,1,2,1234
506,985,3,874873247,1,2,1235
506,955,5,874873247,1,2,1236
506,1457,5,874873287,1,2,1237
506,998,4,874873287,1,2,1238
506,1012,5,874873327,1,2,1239
506,1704,2,874873327,1,2,1240
506,1118,5,874873327,1,2,1241
506,1083,3,874873327,1,2,1242
506,951,5,874873374,1,2,1243
506,1674,4,874873374,1,2,1244
506,1145,5,874873374,1,2,1245
506,999,4,874873374,1,2,1246
506,1138,4,874873374,1,2,1247
506,1040,4,874873374,1,2,1248
506,1039,4,874873423,1,2,1249
506,1151,4,874873423,1,2,1250
506,1525,3,874873423,1,2,1251
506,1413,4,874873423,1,2,1252
506,1547,4,874873528,1,2,1253
506,1635,4,874873529,1,2,1254
506,1152,4,874873529,1,2,1255
506,1464,5,874873529,1,2,1256
506,1627,5,874873529,1,2,1257
506,1433,3,874873529,1,2,1258
506,1422,4,874873571,1,2,1259
506,1171,5,874873571,1,2,1260
506,1472,3,874873615,1,2,1261
506,1161,3,874873615,1,2,1262
506,1134,4,874873615,1,2,1263
506,1075,4,874873615,1,2,1264
506,1439,5,874873615,1,2,1265
506,976,3,874873703,1,2,1266
506,1141,2,874873703,1,2,1267
506,1440,5,874873703,1,2,1268
506,1373,4,874873703,1,2,1269
506,1016,4,874873703,1,2,1270
506,1378,5,874873744,1,2,1271
506,1025,5,874873745,1,2,1272
506,1600,5,874873745,1,2,1273
506,1139,4,874873745,1,2,1274
506,1485,3,874873794,1,2,1275
506,1159,4,874873794,1,2,1276
506,1028,3,874873795,1,2,1277
506,1173,4,874873847,1,2,1278
506,1390,4,874873847,1,2,1279
506,1174,3,874873847,1,2,1280
506,1598,4,874873892,1,2,1281
506,1119,5,874873892,1,2,1282
506,1655,3,874873893,1,2,1283
506,1031,4,874873944,1,2,1284
506,1006,4,874873944,1,2,1285
506,1011,4,874873944,1,2,1286
506,1404,2,874873944,1,2,1287
506,1136,4,874873944,1,2,1288
506,1328,4,874873944,1,2,1289
506,1024,1,874874000,1,2,1290
506,1585,4,874874000,1,2,1291
506,1022,5,874874054,1,2,1292
506,1342,5,874874054,1,2,1293
506,1361,4,874874055,1,2,1294
506,1147,5,874874055,1,2,1295
506,1013,4,874874055,1,2,1296
506,1551,4,874874055,1,2,1297
506,1111,5,874874055,1,2,1298
506,1675,4,874874109,1,2,1299
506,1142,4,874874109,1,2,1300
506,1176,4,874874109,1,2,1301
506,1032,5,874874109,1,2,1302
506,1713,3,874874110,1,2,1303
506,1473,5,874874110,1,2,1304
506,1653,5,874874151,1,2,1305
506,1146,4,874874152,1,2,1306
506,1182,3,874874152,1,2,1307
506,1116,4,874874308,1,2,1308
506,1604,5,874874308,1,2,1309
506,1126,5,874874308,1,2,1310
506,971,4,874874308,1,2,1311
506,1989,4,874874396,1,2,1312
506,1446,4,874874396,1,2,1313
506,1360,4,874874396,1,2,1314
506,1503,3,874874458,1,2,1315
506,1346,4,874874458,1,2,1316
506,1682,4,874874525,1,2,1317
506,1554,5,874874525,1,2,1318
506,1459,4,874874525,1,2,1319
506,1888,4,874874585,1,2,1320
506,1368,4,874874585,1,2,1321
506,1460,2,874874585,1,2,1322
506,1323,4,874874585,1,2,1323
506,1690,2,874874629,1,2,1324
506,1408,4,874874630,1,2,1325
506,1299,3,874874630,1,2,1326
506,1124,5,874874676,1,2,1327
506,1009,4,874874676,1,2,1328
506,2162,2,874874760,1,2,1329
506,1148,5,874874760,1,2,1330
506,1915,3,874874760,1,2,1331
506,1386,4,874874760,1,2,1332
506,1336,3,874874802,1,2,1333
506,1798,4,874874802,1,2,1334
506,989,3,874874802,1,2,1335
506,1015,3,874874802,1,2,1336
506,1524,2,874874850,1,2,1337
506,945,4,874874850,1,2,1338
506,1184,2,874874850,1,2,1339
506,987,4,874874850,1,2,1340
506,1366,5,874874850,1,2,1341
506,1020,3,874874850,1,2,1342
506,1550,4,874874851,1,2,1343
506,972,2,874874894,1,2,1344
506,1010,3,874874894,1,2,1345
506,1005,3,874874894,1,2,1346
506,1172,4,874874895,1,2,1347
506,948,4,874874947,1,2,1348
506,1589,4,874874947,1,2,1349
506,1606,4,874874947,1,2,1350
506,1001,4,874874985,1,2,1351
506,996,4,874874985,1,2,1352
506,1523,3,874875062,1,2,1353
506,1170,4,874875062,1,2,1354
506,1129,4,874875062,1,2,1355
506,1894,3,874875062,1,2,1356
506,1689,5,874875062,1,2,1357
506,1739,3,874875062,1,2,1358
506,1779,4,874875062,1,2,1359
506,990,4,874876486,1,2,1360
506,1658,2,874876486,1,2,1361
506,1468,4,874876486,1,2,1362
506,1698,4,874876486,1,2,1363
506,1597,4,874876486,1,2,1364
506,1029,3,874876551,1,2,1365
506,1035,3,874876551,1,2,1366
506,1735,2,874876598,1,2,1367
506,1377,4,874876599,1,2,1368
506,1033,2,874876599,1,2,1369
506,1037,3,874876599,1,2,1370
506,997,4,874876651,1,2,1371
506,1636,4,874876651,1,2,1372
506,1432,4,874876651,1,2,1373
291,1028,2,874877699,1,2,1374
933,1159,3,874938239,1,2,1375
933,1106,2,874938309,1,2,1376
933,1653,2,874938309,1,2,1377
933,1175,1,874938354,1,2,1378
933,1336,2,874938371,1,2,1379
933,1097,2,874938389,1,2,1380
933,1182,3,874938412,1,2,1381
933,1877,1,874938412,1,2,1382
933,1010,1,874938430,1,2,1383
933,1902,1,874938430,1,2,1384
933,2131,1,874938474,1,2,1385
933,1327,1,874938475,1,2,1386
933,1037,1,874938475,1,2,1387
933,1048,2,874938475,1,2,1388
933,1110,2,874938491,1,2,1389
933,1394,1,874938507,1,2,1390
933,1015,3,874938538,1,2,1391
933,1006,2,874938563,1,2,1392
933,1129,4,874938563,1,2,1393
933,2126,3,874938596,1,2,1394
933,1809,2,874938620,1,2,1395
933,1980,1,874938620,1,2,1396
933,1971,2,874938620,1,2,1397
933,1331,1,874938620,1,2,1398
933,1518,1,874938620,1,2,1399
933,1706,3,874938644,1,2,1400
933,1708,1,874938644,1,2,1401
933,1677,2,874938644,1,2,1402
933,1053,1,874938664,1,2,1403
933,1883,1,874938664,1,2,1404
933,1023,2,874938689,1,2,1405
933,1354,2,874938689,1,2,1406
933,1520,1,874938705,1,2,1407
933,2053,3,874938728,1,2,1408
933,1528,1,874938728,1,2,1409
933,2189,1,874938728,1,2,1410
933,1395,1,874938808,1,2,1411
933,1502,2,874938808,1,2,1412
933,1504,3,874938808,1,2,1413
933,1396,1,874938833,1,2,1414
933,1367,1,874938833,1,2,1415
933,1384,2,874938833,1,2,1416
933,1127,1,874938850,1,2,1417
933,1512,1,874938850,1,2,1418
933,1777,1,874938878,1,2,1419
933,1608,1,874938878,1,2,1420
933,1176,2,874939008,1,2,1421
933,1115,2,874939031,1,2,1422
933,1174,1,874939031,1,2,1423
933,1172,1,874939078,1,2,1424
933,1622,1,874939078,1,2,1425
933,1170,1,874939078,1,2,1426
933,1346,3,874939105,1,2,1427
933,1489,2,874939105,1,2,1428
933,1104,2,874939105,1,2,1429
933,1579,2,874939105,1,2,1430
933,1025,3,874939130,1,2,1431
933,1348,3,874939157,1,2,1432
933,1060,2,874939157,1,2,1433
933,1342,3,874939157,1,2,1434
933,1519,1,874939185,1,2,1435
933,981,2,874939185,1,2,1436
933,1493,1,874939185,1,2,1437
933,1328,3,874939207,1,2,1438
933,1511,2,874939207,1,2,1439
933,1392,1,874939207,1,2,1440
933,1540,1,874939230,1,2,1441
933,1334,1,874939230,1,2,1442
933,1521,1,874939230,1,2,1443
933,1783,3,874939230,1,2,1444
933,2171,1,874939247,1,2,1445
506,1619,1,874945513,1,2,1446
346,1243,5,874947380,1,2,1447
346,1691,4,874947380,1,2,1448
346,1115,5,874947609,1,2,1449
346,993,5,874947609,1,2,1450
346,1309,2,874947609,1,2,1451
346,1954,1,874947609,1,2,1452
346,1118,4,874947644,1,2,1453
346,1070,5,874947747,1,2,1454
346,950,2,874947923,1,2,1455
346,1583,3,874947923,1,2,1456
346,1123,5,874947958,1,2,1457
346,1125,5,874948031,1,2,1458
346,965,5,874948059,1,2,1459
346,1022,5,874948105,1,2,1460
346,1261,5,874948105,1,2,1461
346,1463,5,874948105,1,2,1462
346,1146,4,874948139,1,2,1463
346,1099,4,874948139,1,2,1464
346,1041,2,874948173,1,2,1465
346,954,4,874948174,1,2,1466
346,1007,4,874948214,1,2,1467
346,1111,4,874948252,1,2,1468
346,1096,3,874948252,1,2,1469
346,1039,5,874948252,1,2,1470
346,1131,4,874948252,1,2,1471
346,1158,3,874948303,1,2,1472
346,1982,2,874948303,1,2,1473
346,1124,5,874948332,1,2,1474
346,1126,4,874948382,1,2,1475
346,1043,3,874948426,1,2,1476
346,1154,4,874948475,1,2,1477
346,1116,3,874948475,1,2,1478
346,1120,4,874948476,1,2,1479
346,1032,4,874948513,1,2,1480
346,1785,1,874948513,1,2,1481
346,1413,3,874948513,1,2,1482
346,998,5,874948639,1,2,1483
346,1138,5,874948703,1,2,1484
346,1147,4,874948730,1,2,1485
346,1216,4,874948783,1,2,1486
346,1107,3,874948824,1,2,1487
346,1176,4,874948889,1,2,1488
346,1559,1,874948890,1,2,1489
346,1458,5,874948890,1,2,1490
346,1312,3,874948890,1,2,1491
346,1040,4,874948929,1,2,1492
346,1183,1,874948929,1,2,1493
346,1603,2,874948979,1,2,1494
346,1601,3,874949011,1,2,1495
346,1102,4,874949011,1,2,1496
346,1159,3,874949011,1,2,1497
346,1366,4,874949057,1,2,1498
346,1337,4,874949116,1,2,1499
346,1689,3,874949116,1,2,1500
346,997,4,874949217,1,2,1501
346,999,5,874949217,1,2,1502
346,1094,4,874949244,1,2,1503
346,1031,4,874949380,1,2,1504
346,1585,3,874949952,1,2,1505
346,1219,1,874950029,1,2,1506
346,1034,1,874950029,1,2,1507
346,1060,4,874950054,1,2,1508
346,1090,4,874950172,1,2,1509
346,955,5,874950232,1,2,1510
346,1177,2,874950291,1,2,1511
346,1682,3,874950316,1,2,1512
346,1346,3,874950383,1,2,1513
346,1104,3,874950413,1,2,1514
346,1127,1,874950463,1,2,1515
346,1894,2,874950463,1,2,1516
346,1521,2,874950463,1,2,1517
346,1374,5,874950616,1,2,1518
346,1139,3,874950692,1,2,1519
346,1084,4,874950692,1,2,1520
346,1509,5,874950766,1,2,1521
346,1579,3,874950794,1,2,1522
21,1243,3,874950889,1,2,1523
21,1815,2,874950889,1,2,1524
21,1229,3,874950889,1,2,1525
21,1691,1,874950889,1,2,1526
21,1205,4,874950931,1,2,1527
21,1819,2,874950932,1,2,1528
21,1816,2,874950932,1,2,1529
346,1415,4,874950937,1,2,1530
346,1636,4,874950937,1,2,1531
346,1020,4,874950937,1,2,1532
346,1492,4,874950966,1,2,1533
346,1100,3,874950966,1,2,1534
21,1232,3,874950972,1,2,1535
21,1623,1,874950972,1,2,1536
21,1264,3,874950972,1,2,1537
21,1266,2,874950972,1,2,1538
21,1203,2,874950972,1,2,1539
21,1820,2,874950972,1,2,1540
21,1207,3,874950972,1,2,1541
346,2078,4,874950993,1,2,1542
346,981,3,874950993,1,2,1543
21,1265,3,874951005,1,2,1544
